27.0916 	EXP 	dot_8: autoDraw = True
27.1912 	EXP 	dot_8: autoDraw = False
27.1912 	EXP 	dot_9: autoDraw = True
27.2914 	EXP 	dot_9: autoDraw = False
27.2914 	EXP 	dot_10: autoDraw = True
27.3777 	EXP 	New trial (rep=4, index=0): None
27.3916 	EXP 	dot_10: autoDraw = False
27.3916 	EXP 	dot_1: autoDraw = False
27.3916 	EXP 	dot_2: autoDraw = False
27.3916 	EXP 	dot_3: autoDraw = False
27.3916 	EXP 	dot_4: autoDraw = False
27.3916 	EXP 	dot_5: autoDraw = False
27.3916 	EXP 	dot_6: autoDraw = False
27.3916 	EXP 	dot_7: autoDraw = False
27.3916 	EXP 	dot_8: autoDraw = False
27.3916 	EXP 	dot_9: autoDraw = False
27.3916 	EXP 	dot_10: autoDraw = False
27.3916 	EXP 	dot_2: borderColor = <psychopy.colors.Color: (0.0, 1.0, 0.0, 1.0)>
27.3916 	EXP 	dot_1: autoDraw = True
27.4914 	EXP 	dot_1: autoDraw = False
27.4914 	EXP 	dot_2: autoDraw = True
27.5912 	EXP 	dot_2: autoDraw = False
27.5912 	EXP 	dot_3: autoDraw = True
27.6916 	EXP 	dot_3: autoDraw = False
27.6916 	EXP 	dot_4: autoDraw = True
27.7912 	EXP 	dot_4: autoDraw = False
27.7912 	EXP 	dot_5: autoDraw = True
27.8916 	EXP 	dot_5: autoDraw = False
27.8916 	EXP 	dot_6: autoDraw = True
27.9914 	EXP 	dot_6: autoDraw = False
27.9914 	EXP 	dot_7: autoDraw = True
28.0913 	EXP 	dot_7: autoDraw = False
28.0913 	EXP 	dot_8: autoDraw = True
28.1913 	EXP 	dot_8: autoDraw = False
28.1913 	EXP 	dot_9: autoDraw = True
29.2240 	EXP 	window1: mouseVisible = True
